X,Y
-9.36091810183623,-21.02784162596886
-0.32368531000175693,-2.3851471491130103
-3.904726405251539,-8.833046917293377
-8.115195552275987,-18.2157755784049
-0.7962491987312088,-1.7804896074438548
-1.38314443765724,-5.785837803511457
1.818939826769011,1.1966716251841123
-9.627761287037742,-20.860771502832584
-4.0672908541280925,-10.099745304337771
0.591384003222247,-0.5171431177664115
-5.774105791007267,-14.344771649545029
-5.075629508995054,-12.507742632269089
0.5871608458795645,0.1535360158036836
-2.620076651659179,-6.59517942823233
-4.540810039138014,-12.556283993175027
-3.674165417616763,-8.266620198082972
-4.990279911990562,-12.475395195293572
-1.364361152217075,-5.879148474557656
-1.4800885432674633,-4.707657008225379
-1.1734821423370807,-3.6692373028233587
1.8745113871718715,2.4229368573748453
-1.877588629567331,-7.595564346612944
-9.322378531903341,-21.42659954512457
-9.769949264123087,-20.26956631384487
-3.1310919484982342,-8.376837299284363
0.08487413505819141,-1.3036300303348218
-6.175312925795234,-14.259132073318408
-5.978979187101153,-14.267074498795585
0.3879826766341239,-1.945590996023248
-2.824048197743812,-8.046509972802403
-4.69858958463082,-13.041358437268586
-1.967392303685843,-6.642391616686064
-1.079254593381421,-2.798401030564998
-1.0539981160420488,-3.7702044213749857
-3.345628350858025,-7.88327969262952
-3.19121458598916,-8.07260085511066
-8.00833326428535,-16.737222623844097
-9.16448431345653,-19.30493287883224
-3.2773900095873962,-8.986275935190836
0.613046923070506,-0.38479536290595956
-2.1810545203411884,-4.520766753648369
-0.7702931589522279,-4.621325157777074
1.7270892124681865,2.1005644502289336
1.579691311402268,2.2741531590403214
-6.861923254054165,-15.636737047790005
0.33009459054753343,-1.4150436851964974
-3.586333063681284,-9.280127875761746
-9.346215607681355,-19.879862922173253
-2.0905580702118662,-7.230264575137366
0.27650865912931977,-2.1589428720687733
-8.10025151870752,-18.547441021951858
