MHCI,MHCII,NK_cells,T_cells,B_cells,M1_signatures,Antitumor_cytokines,Checkpoint_inhibition,Treg,MDSC,Macrophages,Protumor_cytokines,CAF,Matrix,Angiogenesis,Endothelium,Proliferation_rate,EMT_signature,Main6_TLS_Alt,Follicular_dendritic_cells,Follicular_B_helper_T_cells,Main2_Granulocytes,Main3_lymphatic_endothelium,Main3_fibroblastic_reticular_cells,TLS_LUAD,Main6_Exhausted_CD8_T_cells_LUAD,HEV_signature_long,Neutrophil_signature,Matrix_remodeling,Energy,Main4_CD4_T_cells,Main4_M2_signature,Th17_signature,Hypoxia_factors,Neuronal,cytotoxicity,Glycolysis,Exclusion,Main6_cDC1,Main6_cDC2,Main6_pDC,Main6_MoDC,Gene_VEGFA,Gene_IFNG,Gene_TGFB,Gene_IDO1,TGFb_response,IFNg_response
1.452942832,1.061456438,0.86672099755436,0.739872314481426,1.341168603,-0.157756420073209,0.198651596318321,0.576539765535511,-0.0123497701992093,-0.0923500215960242,0.322585882564765,-0.288692999073929,-0.254429528275982,0.481791061631917,-1.556142982,-0.789007143996094,-0.286894109404495,-1.139531905,0.606420125732199,0.171864547559835,-0.115715515556211,-0.723821721856193,-0.388290004068763,-0.325116172166174,0.682880471951775,0.747715643291814,0.415166539084069,-0.61662726827747,-0.473946058276966,0.53301598619173,0.976087274689653,0.228857905029522,0.0224257498620397,0.710119599838746,-0.0582934996278106,0.706572209021671,-0.244487982380244,0.0240778310145796,0.505211285231657,-0.199818432846178,1.12484415,-0.0409288669159879,-2.275499111,1.374600085,1.283076401,0.625933852109636,-0.283958946568171,0.909925878997779
0.782089441643838,0.840021964454474,1.034625503,0.955039127417111,1.24553528,1.647716568,1.220116639,0.716664518047529,0.382970101168442,1.923469635,0.640773582550332,2.997144094,0.506013571872272,-0.446065687759834,1.133011313,1.102003009,-0.651550418662709,0.680098018379338,1.330997979,1.256288835,1.921010013,2.146624548,1.444670877,1.048545695,0.888646414231039,0.897419066298622,1.464562003,2.488486416,-0.722350773075095,0.784108294051876,1.00827548,0.689107484597872,-1.13916002,-0.213079894338376,-0.227553623382689,0.717799068806003,-0.610751837528034,1.024689674,0.966954963952082,1.055915286,0.702294873516543,0.79979065828071,-0.239634949533676,0.386536652878679,0.543497169036169,0.276837655914666,0.609988629600768,0.637499412363094
-0.215288758452715,-1.06622146,0.789163177949179,0.358465166512709,0.466230882322353,1.147665726,0.713113093139739,-0.193678686339266,0.669255548295446,-0.311228321291701,-0.468040768152247,-0.636145779174465,0.393005024930725,-1.233886068,0.66964397159589,0.615589561687234,0.21397824154459,0.34877798944812,-0.0321667062247107,-1.216387611,-0.151687290257362,-0.1916060401752,0.391553674511163,-0.524182859813332,0.437844552770916,0.240403367089873,-0.442384478784732,-0.430232535591058,-0.105103798442071,-0.069992802869238,0.31196339142454,-0.508705476969097,0.334646609021835,0.674234362745138,0.674489750196081,0.763023157832007,-0.147943770157856,0.256739705003418,-0.285495643981213,-0.848721475643464,1.075125926,-0.770785683461689,0.123949111827763,1.43698064,-1.643509403,1.265675069,-0.614370435371436,-0.251964425243874
0.293055656786771,-0.440823216888938,0.153299361784695,0.235950588210745,1.03356196,-1.393219042,-0.696071598336663,-0.248651142863122,-1.269385022,0.0807896001688153,-1.201206854,0.257925603054015,0.115160383808985,-0.583782743542756,-0.937408571958579,-0.566977650459793,-0.548868732132063,0.090095120127382,-0.210046913782631,0.255344778448153,-0.861399595852541,-0.991133051264116,-0.319522272958922,-0.0622211163140596,0.0,0.179355012321601,0.928762833591246,-1.409667459,-0.527756797109933,0.272604755368308,0.838710760097026,-1.274455346,0.231441158440787,-0.323626059179275,-1.234946489,0.0928739274477211,0.273535299217039,-0.151567635146161,-0.892081697395096,-0.715890805630086,0.105923310479915,-0.990100873735532,0.737497215375195,0.801478737020777,1.336775223,0.462086461410349,-0.86704992187116,0.141564914741239
-0.819332890002856,-0.681815665633039,-0.866875968456504,0.139723873623205,0.174562227482168,-1.511663199,-1.3017158,-0.717626448689623,-0.398318681629156,-2.096277911,-0.722302482111104,-0.809327245221247,0.402277900388329,-0.980080117675665,0.604058346588078,1.577441446,-1.735488646,-0.0582291330979624,0.0711448467811243,0.131472816700115,0.0,-0.872054161403495,1.574901223,0.128654862821633,-0.695346149613472,-0.606775661395307,1.420964384,0.514819065987124,-1.466823086,1.030796202,0.410969865466733,-0.526547919540871,1.320892615,-1.115858404,-1.126201949,-0.879434549194018,-1.817470683,-0.863399093964993,0.229768045990688,-0.0584753821592242,0.187298873478405,-0.103305477593507,0.468940806415036,-0.457828715657456,0.417386298975381,-1.082727491,0.0327288574365156,-1.201692987
0.316592905959464,-1.546626339,0.102615629930793,-0.886472154780866,0.555250235796405,0.0199377379270142,-0.583047670421155,-0.308379949743167,-0.219960933449867,0.401273620362312,-1.369761936,1.078490934,0.608725555979154,1.047887079,0.176651860277889,-0.473095540285985,-0.0155441788892162,1.192175463,-0.489859723066122,1.354428265,-0.92540836627404,1.358697383,0.114247351766523,0.371899330822515,-0.223450009828397,-0.544024871087105,-0.235253170657676,1.390837176,1.478367534,-2.476566214,-0.844415020519148,-1.370448363,-1.847685678,0.724742582570209,0.285085732075746,0.117272960735275,0.691733268657238,0.347014882655978,-0.436987201646588,-0.885150296328884,0.544958908559054,-0.988927695296061,-1.000889078,-0.156508356569033,0.807109568389042,1.120697743,1.531654833,-0.12510457336612
-0.188171431888289,-0.0203311198265311,1.786513309,0.819325948787389,0.623028730522077,2.878311358,2.35385233,1.63997703,-0.259577111509368,1.811270501,1.002981788,1.567406059,-0.264976886854409,0.520742206555385,0.320181583128676,-0.669893043751736,0.848661995937756,0.557554855955288,0.608448686169062,-0.376809544301271,1.126568105,1.613369986,-0.361223172954685,0.674403792315427,1.50492699,1.537056933,-0.640467307901517,1.130726405,0.845033512617537,-0.658831831605315,1.003964356,0.97462520810458,-0.180843749848409,0.757307625725053,0.834992743536185,1.189177738,0.631980504106273,1.641421525,0.795972820536375,0.866226609710805,1.797780955,1.126969587,-0.0423492798744859,1.732174338,-0.0667167183547393,1.089170927,-0.771737790589725,0.976381680313325
0.62859551745098,0.11508971140601,0.972044661739707,0.998684476331456,0.0261260751691869,-0.146707212759021,0.482030210152663,0.649695748613072,-0.24711781680753,0.596285505698414,0.623402112516786,-0.0346375979352606,0.375727918362764,0.645370502735057,0.721504562229111,1.214288424,-0.326468782953911,0.143173990884666,0.81226621286467,0.0430842937924311,0.609478605462743,-0.105741515292603,0.558492615839269,0.563265737514837,0.918374052518165,0.772149368554491,0.331486250175209,0.344281557561458,0.042361776898026,0.612307334447317,0.858033983009752,0.674489750196081,1.187730407,0.897007912157006,-1.177713003,0.557797370225274,-0.0501792100384475,0.447370712042626,0.651935881781291,0.399384972609203,0.0570595162388155,0.485933709473352,-0.269589318225386,1.185230544,0.111465736763406,0.450810447162785,0.55048425930824,0.217271973148094
1.422122297,0.881464208291727,2.880547947,1.472371865,2.377915489,1.796300467,1.518990879,1.990519625,0.830341332563996,1.70508132,0.953070123338167,0.511169814483661,0.038260339224389,-0.300030095326588,1.036820438,0.899221096170183,0.0561081993329275,0.685214534507108,1.218348147,1.795614823,1.751941742,1.394678189,0.0198713835179954,0.0789623445087902,1.31413842,1.789714248,-0.300751849986668,0.455429333401522,0.539016036634425,0.0750647241625203,1.930492268,0.832964113460653,-0.193842942428484,1.31024114,-0.811553856630593,1.707537225,0.580595274429447,1.068812253,0.942291976233362,0.507549359898759,2.033419874,0.891643264203498,-1.345880773,3.544552246,0.539429076453563,1.361176006,-0.461338581373411,1.01658114
-1.74246861,-1.183186185,-0.0921427226818898,-0.561246034279914,0.742397381728889,-1.031364841,-1.57320666,-0.819912707515081,-1.065450471,-1.034899252,-0.820230281286008,-1.324673301,-1.167654104,-0.204911186824222,0.0633699624628683,0.194380415537115,-1.228835018,-0.627163627128459,0.054911273879949,-0.431106462741321,-0.289424320015439,-0.620360171113318,0.193654052943482,-0.206867790331898,-0.827275763884231,-0.506050043153942,0.61101523545814,-0.100830186949148,-0.291170395430941,0.60202876118353,-0.654282475713889,-0.64110834287157,1.155594495,0.23753562408954,-1.489377009,-0.196295068934331,-0.76443697532855,-0.992950640939871,-0.320219928024672,-0.254602989248837,-0.503237953363739,-0.54206109838537,-0.322267690752186,-0.891707753975166,-1.308298575,-0.906223349120495,-0.763541738543238,-1.263811712
1.803145217,-2.741600042,0.842049641373683,-0.880095232050781,-0.040186800980297,-0.53553257303364,-0.093354484764777,-0.249977614052105,-0.714376945014185,-0.300866890423857,-1.657478473,-0.178473130338842,-0.951691013425497,0.49537905244145,-0.581171417693501,-2.2275611,0.291582729137785,0.567469752515985,-1.519831398,-0.17240075363695,-0.783230944010222,0.262955106919712,-1.963434957,-0.796808034455342,-0.304577879181485,-0.763593126332775,-1.627382599,1.145728824,0.627052832255636,-0.925858508693876,-1.273080936,-1.691865668,1.172348442,2.563600604,-0.294379339424351,0.235884412501979,1.462525852,-0.44886658292373,-1.333981929,-1.154287811,-0.0656475494548926,-1.296171851,0.730266850518575,1.189686298,0.749342653716036,0.399493076199384,0.379876870193509,-0.0536637998755127
0.471372079472242,-0.459879698510467,-0.203722528566864,-0.885358704510907,-1.446855737,0.088180813277993,0.54309457977706,0.0657924863080083,0.723274901083865,-0.433564713257841,-0.306831203092939,-0.0976695734229444,-0.804840361550775,-0.289894663111057,-0.101357895685861,-0.548447467580661,1.317867675,0.606415333313271,-1.136662406,-0.466811199472398,-0.393882388287117,-0.707053979342015,-1.030850546,-0.680992502734905,-0.188397923724538,-0.281104080555564,-1.876544056,-0.676512445494346,-0.0259170394069379,-0.378949112090446,-0.974462830097447,-0.372886690834506,0.57097777489193,-0.139762209902848,-0.435339877223255,-0.629496004378799,1.727533521,-1.183672058,-0.0953033088278675,-0.682753730427454,-0.37733352770961,-0.394974029579327,0.994691622417805,1.132875435,-2.238264539,-0.35507938742837,0.426050421772749,0.173676310716737
-0.863479648596858,-0.845628557421885,-1.016971006,-1.024926482,-0.921498192361005,0.248181467963283,-0.49709016483948,-0.727946420749694,-0.658924627161331,0.903121857204544,-0.169313219929846,0.970174920437386,0.508896719774641,0.237818508523815,1.590136003,1.280577244,-1.774362135,-0.00188033553882676,-0.54941600144084,0.395382812863295,0.716152633236687,0.694330456276315,0.601999881391838,-0.0731266497748356,-1.003606875,-0.925587941812409,0.276202682806311,1.20781229,0.109699510211606,1.358072618,-0.744630490357805,-0.0869487894462731,1.549851408,-0.0533050622047761,-1.071859604,-0.988269349873167,-0.0332847675319846,-0.211236082848937,0.355316178323498,0.075686568659416,-0.867644417353535,0.00214481912190285,0.881071603242354,-1.00477251,-1.419764311,-0.653778703618925,0.524298448123166,-1.106482073
-1.741869676,-0.312338626296133,-0.392623777757169,0.519669186729268,1.228291116,-0.532189236757179,0.0339723371560346,-0.564555834442875,-1.012469086,-0.986963655870316,-0.829253804823638,-0.389203228209207,-1.586792018,-2.860997888,-0.497763260394579,-0.680215076186555,-1.190305068,-0.827229099094505,0.431673666123482,0.308387177853697,-0.295065772834964,-0.503887325249157,1.112897932,-0.167371355805432,0.0751047953235944,0.0338722044904452,1.862334422,-0.195718580356774,-1.508986186,-0.463145248811625,0.4843102200339,-0.689878426260124,-0.344398039901464,-1.219139849,0.0555555021318634,-0.303244688855332,-0.83358283203654,0.0865424560230502,-0.101253549653231,-0.266506282220042,-0.607127602761882,-0.470689257264003,-0.892433605159899,-1.221990514,-0.0187132258799878,0.289494406600706,-2.325681851,-0.765955512212634
0.667846333336335,0.0959396238627257,0.0634006338510075,-0.0276071629349759,0.286195224159775,2.829923681,0.939200238143375,0.957824266715061,0.859248883781698,0.652994437744708,0.765532919098199,1.402079814,-0.0352903425447361,0.357945512530086,0.0584122977308072,-0.557645814053399,0.426810066433328,0.194666544822339,0.23963680819582,-0.159461361340416,1.220750997,0.761144300421607,-0.236902450915198,0.173627491356474,0.879757601681796,0.594877380609898,-0.352446504618555,0.238538106917958,0.541496059576254,-0.579295906688911,0.100163410592991,0.628160848746291,0.530859481992152,0.159950930083649,0.782685593830957,-0.0224862805092198,0.46893711962567,0.635675380356865,0.61090502499866,1.031741705,1.010932762,1.009984766,1.119673644,0.701224273738122,0.140756003358169,-0.22160819837558,0.355588904646674,0.600559722386907
-1.632100974,-2.148227127,-0.491520140309695,-1.579342047,-1.052043857,-1.504153122,-1.577229143,-1.17420496,-1.222932921,-2.078095043,-2.223304897,-1.168825829,-1.720641809,-1.627884581,-0.403384479592139,-0.0121786037585931,-1.040203849,-1.8264062,-1.644819417,-2.028091392,-1.907039261,-1.162917934,-0.965600091599542,-2.057787221,-1.711930395,-1.13908572,0.0527719530486469,-1.24031957,-1.751228402,0.385802161466635,-1.960619864,-2.194397533,-0.0948352573855325,-0.510841424302956,-0.192234474916453,-0.546162046250953,-1.556411586,-1.491393353,-1.493742118,-1.270091153,-1.283849809,-1.697278585,0.830459049246018,-0.0880011399925518,-3.249592355,-0.831893704182475,-1.484927322,-2.04502246
-0.0170676891497657,-0.494899088776498,-0.090697064723248,-0.126509576197253,0.264522110486594,-0.0872090881982322,0.044041098391822,-0.138065699339577,-0.0111659251308835,-0.284930659102221,-0.650442063272142,-0.643233172205335,0.591316817045379,0.668219654133466,-0.44368206014528,0.0796850153126989,0.346585877971353,0.121651834847713,-0.00453896686760724,0.262178329799456,-0.129139236364549,-1.409125341,0.201771522824967,0.864970741572923,0.186519037239489,0.146188984828084,-0.486211327428416,-0.665438240911578,-0.419287324299142,0.413324233227,0.146772538328641,-0.58063731199187,-0.0740245933444392,-0.422886910759921,-0.257870842357042,-0.0991831846825065,-0.310057641673338,-0.618616617081254,-0.613159698583286,-0.649604216732467,0.0569420812044791,-0.650808722022908,0.998823259478726,0.570336502230212,-0.916134449602886,-0.401103935377608,0.264785989858154,0.0721335937090854
1.092046397,0.559038445426265,0.650615025548217,1.099234455,2.414033015,1.03570837,0.562721423059562,0.930359758623613,1.219931849,0.5086169564206,-0.472656302929411,1.120705306,1.607504443,1.83013624,0.132600686081887,0.395931871916159,0.0277592832181381,1.040608588,1.247097567,1.676562542,0.887289678132657,0.0110522783941079,-0.199493440743866,1.029446232,0.876454325543728,0.783483205277831,-0.0609159217613613,-0.791256427587996,1.299788129,-0.205438704922246,1.115337162,-0.639825581266073,-1.40712738,0.26820437235111,-0.756333810117164,0.794321402289557,0.624869891099143,1.191811812,0.408190326419909,0.449014782826502,1.188266113,0.0270879160327813,0.872808329120504,0.709021843104552,0.650081194700448,0.791622224726892,1.610248112,1.138828379
-0.583585915517817,0.804005321783239,-0.956324842533471,-0.882718792262823,-0.0676772291847743,-1.559556073,-1.404796591,-0.647070085330684,-0.223156351510298,-1.946283158,-0.383213371053871,-0.722189489037434,-0.393565259147846,-0.70854726362508,-1.089785421,-0.466612587237223,-1.08163632,-1.017525803,-1.184697906,0.260731723484943,-0.7603033696638,0.629556047627862,-0.478308413761824,-0.373199733915007,-1.981908651,-1.064202994,-0.572580246077536,1.696815632,-1.529980477,0.237556410994821,-0.538210299038597,-0.143569162959646,1.538564259,-0.265672977210725,-1.041735878,-0.68158425143907,0.207379316169094,-0.63836762660313,0.276604633025236,1.074499626,-0.0934270455264179,0.721373291124606,-1.445040062,-1.105583942,0.0976342219825454,-1.716255393,-0.433386362607508,-1.609530949
0.348556164797176,0.0539796975492466,-0.427001979706028,-0.164435229021899,-1.087250886,-0.673049578634327,-0.21720208971645,-0.745176953814482,-0.456276741971173,0.0186680104480371,-1.043788412,-1.45738477,-1.673464631,-0.749037550342746,-1.520926046,-1.874738125,0.32272535117002,-1.96774878,-0.914319121696699,-0.387863193088099,-1.166724099,-0.80527534147843,-0.690612168613396,-0.553007216388921,0.116186276227713,-0.438421874317482,0.245416785608969,-1.159699996,-0.771219171945934,-1.529674644,-0.465509479331511,-1.24253102,0.0810243237277148,-0.295859373944281,0.170936230413486,-0.472057702484737,0.157014305306061,-0.474645890770289,-0.581369596230343,-0.447614089264981,-1.568152137,-0.804299935317805,-0.13634402301054,0.365928790981689,-1.361183778,1.429062214,-0.709492040867995,0.479565657875958
-0.684097252102209,-1.106718456,0.317924561026626,-0.0879912554223505,0.0,-0.157707181763355,-0.414193302691531,0.468199590460242,-0.305946380403303,1.48137628,0.285485946033459,2.464938007,1.453162788,0.273815216267041,2.065492687,1.041096257,0.697890483852999,2.453262426,-0.217691492863865,1.575773619,0.732101721523675,-0.323503271267737,2.52707345,1.606482669,0.258905533387686,0.316355048034986,-0.250890933871633,-0.13474593179403,1.329275095,1.440788355,-0.602321205702416,0.0735997365720157,-1.896382276,1.607465856,1.754346587,0.661493106195758,1.049104005,-0.403818813471173,0.142420855005934,-0.805366155354507,0.336038693622165,-0.0880815467750232,1.202306385,0.267345235420412,-0.161910084787721,-0.140374871245175,1.222421471,-0.811820038750779
-1.127518415,-0.670794616715638,-1.29226131,-1.176329708,-1.066090828,0.191455257444184,0.528050071714802,-0.67140804634249,0.391907565754958,-0.0342286998543439,0.107167077972647,0.249848502161255,-0.0536192622852862,0.913960522347321,1.019051212,0.431552737299239,0.588425785989508,-0.1362137218206,-0.781608932917654,-1.349547249,-0.219559560405811,0.597919742090491,-0.962535302590152,0.00231165020051919,-1.229066291,-1.262320489,-0.94642043826552,0.460362355468447,0.250047659451108,-0.509881282806563,-0.832295497743511,0.255690678943862,-1.359314283,1.063463715,0.526563665185612,-1.38324623,1.354999735,-0.581721707233317,0.151994409831966,0.314533248691845,-0.545406399179077,0.331798932852973,0.982296711235028,-1.435866702,0.0602077702225696,-0.486939717302937,0.506773436283337,-0.0403877040272835
1.124476667,1.247414092,1.300785135,1.255890605,0.748905817782998,1.700611716,0.280071340204835,1.899096306,1.467191457,1.374793683,1.56120466,2.013031247,0.685968138389723,1.399955963,0.263307809364519,0.947600728084272,0.122282460033529,1.348238318,1.13131363,0.615119272472328,1.690212032,1.263995222,0.739027976532478,0.978157821375699,1.207270459,1.259462754,0.459143852874178,0.615115195533752,0.689788047321177,0.51959330794894,1.324770791,1.618279107,-0.31196669765882,1.134298446,-1.371016367,0.945565700630812,-0.193548362413982,1.59660094,1.454962515,2.042282915,1.705844624,1.952986734,-3.221643998,0.871656861318635,1.455563526,0.98078311679826,1.439489185,1.844524431
0.196607382056327,0.575448830061717,0.867477193064019,0.861509028169734,1.223375456,0.513961932950039,-0.101217585592144,0.912445349254278,0.41227566091227,1.056641262,0.383305978580633,0.785115102465685,0.0737262160454825,-0.460386616359621,-0.00799663008960298,0.515099666309092,-0.245571357657227,-0.185638877782169,1.216522431,0.947535064526759,0.779226555656679,0.26828203177546,0.0799876700804202,0.443123999250707,0.640078013112276,1.149737899,0.912671512217754,-0.971604247085491,-0.296241713655054,-0.702401611015304,0.841096659196241,0.191158242393991,-0.0772750891175683,-0.445734054401473,0.151807924150321,0.878158412755049,-1.437395679,0.516077561379553,1.141644432,0.868334581242489,0.895049348684982,0.669891910667008,-0.966803072256558,0.333624575035056,1.047127031,0.325393554001112,-0.101328337062729,0.590431679964514
